Area Name,Area ID,185,14006,26,9150,97,37,42,123,476,468,9636,6014,6080,95,96,3155,3156,10287,46,51,53,3475,15369,3911,17655,9092,9097,9102,13669,3908,10269,3361,10397,200
Colchester,E07000071,15,6.47,2.3,9.65,5.9,37.7,56.8,104,10.03,9.02,2.6,50.4,61,80.3,83.6,64.2,65.9,0.081,56.9,1.3,3.3,"31,445.00",12.7,0.107,13.7,7.66,7.74,7.41,122.4,26.591,57.6,33.7,13.8,97.92
Epping Forest,E07000072,28,2.65,2.6,13.55,5,43.4,98.7,104,6.45,7.47,2.6,50.4,60,80.4,84,64.2,65.9,0.106,54,1.5,5.8,"36,691.00",12.1,0.112,13.7,7.34,7.89,7.16,115.8,23.282,62.8,32.7,11.4,96.46
Harlow,E07000073,25,4.66,2.5,10.6,5.9,23.9,76.5,104,12.09,11.72,2.6,50.4,66,78.6,82.5,64.2,65.9,0.08,41.2,1.2,3.8,"29,234.00",17.3,0.15,13.7,7.26,7.69,7.08,151.9,26.754,54.5,31.4,12.8,94.16
Maldon,E07000074,62,2.07,2.3,9.57,5.9,32.2,54.9,104,5.75,5.28,2.6,50.4,64,80.5,83.9,64.2,65.9,0.107,57.9,1.5,3.4,"36,562.00",12.3,0.096,13.7,7.04,7.57,6.75,115.8,23.099,61.2,35,15.6,97.6
Rochford,E07000075,13,1.7,2.1,9.31,5.9,31.1,53.1,104,6.03,4.54,2.6,50.4,65,81.1,84.2,64.2,65.9,0.103,58.5,1.4,2.9,"39,293.00",10.9,0.092,13.7,7.95,7.76,7.27,96.7,19.737,60.6,34,11.2,98.62
Tendring,E07000076,15,1.03,3.7,8.67,5.9,30,45.8,104,10.44,10.04,2.6,50.4,54,78.2,82,64.2,65.9,0.109,40.2,1.4,3.4,"29,994.00",16.3,0.15,13.7,7.28,7.51,7.28,170.5,19.157,53.8,31.8,12.8,92.81
Uttlesford,E07000077,3,1.23,2,11.68,5.9,55.3,77.3,104,4.09,6.33,2.6,50.4,72,82.6,85.4,64.2,65.9,0.097,49.4,1.5,6.1,"37,446.00",8.8,0.077,13.7,7.96,8.27,7.78,93,29.161,67.2,38.7,28.5,98.68
Cheltenham,E07000078,32,3.19,3.4,9.09,3.1,54.7,62.9,74,11.34,9.93,2.5,54.3,65,80,83.4,67.4,66.4,0.129,50.7,1.3,3,"34,101.00",12.1,0.099,12.4,7.53,7.43,7.32,139.9,17.268,63.3,42,19.4,98.31
Cotswold,E07000079,28,1.6,3.5,13.11,4,47.7,72.2,74,5.52,5.13,2.5,54.3,67,82.2,84.8,67.4,66.4,0.122,58.9,1.7,4.9,"31,115.00",9.4,0.076,12.4,7.7,7.94,7.72,90.5,28.298,64.2,43.1,17.5,96.08
Forest of Dean,E07000080,38,2.21,2.9,9.45,3,31.8,38.4,74,6.02,5.3,2.5,54.3,54,80.6,83.9,67.4,66.4,0.138,53.6,1.4,4,"29,108.00",15.3,0.111,12.4,7.35,7.72,7.02,117.5,22.883,62.6,37,17.5,97.32
Gloucester,E07000081,49,18.22,2.5,8.06,3.7,35.7,54.5,74,14.63,9.37,2.5,54.3,57,78.1,82.6,67.4,66.4,0.069,43.8,1.2,3.1,"27,668.00",16.3,0.132,12.4,7.16,7.55,7.11,169.8,21.975,60.8,37.2,8.4,95.26
Stroud,E07000082,31,5.26,3.1,10.44,4.8,50,51.3,74,5.78,6.1,2.5,54.3,65,80.1,83.7,67.4,66.4,0.108,59.4,1.4,4.8,"30,183.00",11.8,0.088,12.4,7.8,8.06,7.72,114.6,18.68,66.8,45.9,16.9,98.54
Tewkesbury,E07000083,21,1.09,1.9,9.23,3.6,37.8,52.2,74,5.05,4.95,2.5,54.3,63,80.7,85.4,67.4,66.4,0.062,48.6,1.3,5.7,"32,608.00",11.3,0.082,12.4,7.46,7.79,7.42,110.1,23.885,65.7,38.4,19.8,98.04
Basingstoke and Deane,E07000084,40,1.65,2.3,9.1,4.6,40.6,61.2,150,8.19,6.33,3.7,51.8,64,80.3,83.8,66.7,66.1,0.062,30.4,1.4,4.4,"36,817.00",12,0.083,11.9,7.52,7.85,7.75,110.3,23.848,67.6,35.7,21,98.16
East Hampshire,E07000085,16,1.82,2.5,12.28,3.8,39.4,67.9,150,5.98,5.72,3.7,51.8,69,81.6,84.9,66.7,66.1,0.113,36.2,1.6,3.9,"33,802.00",11.3,0.067,11.9,7.68,8.09,7.52,102.3,23.296,73.2,37.8,14.2,98.3
Eastleigh,E07000086,35,2.78,1.6,9.18,2.4,37.2,69,150,7.58,5.93,3.7,51.8,64,81.7,84.8,66.7,66.1,0.089,40.2,1.2,3.6,"34,870.00",11.7,0.081,11.9,7.56,7.68,7.55,107.8,15.604,62.2,38.2,15,96.92
Fareham,E07000087,55,2.73,2.5,8.63,3.4,44.7,51,150,7.13,4.79,3.7,51.8,69,82,84.4,66.7,66.1,0.086,35.6,1.3,3.4,"36,852.00",10.9,0.067,11.9,7.17,7.73,7.33,97.5,19.961,62.5,39.9,15.1,98.49
Gosport,E07000088,21,3.87,2.2,7.3,3.4,33.9,35.4,150,11.75,8.24,3.7,51.8,53,78.8,82.5,66.7,66.1,0.059,26.6,1.1,2.3,"31,495.00",18.8,0.105,11.9,7.53,7.59,7.58,161.3,18.61,60.2,38,14.6,97.91
Hart,E07000089,25,0.96,1.6,10.7,3.1,46.7,58.8,150,8.19,6.33,3.7,51.8,73,83,86.1,66.7,66.1,0.092,41.7,1.5,4,"40,172.00",7.2,0.054,11.9,7.58,7.87,7.77,79,19.535,68.7,41.2,18.4,98.09
Havant,E07000090,11,4.64,1.5,10.77,3.6,32.1,57.2,150,11.35,6.96,3.7,51.8,54,80.4,83.8,66.7,66.1,0.079,33,1.3,2.9,"29,041.00",20.3,0.119,11.9,7.24,7.65,7.06,131.2,18.153,61.6,30.6,15.8,95.9
New Forest,E07000091,26,5.27,2.5,11.81,4,37.3,50.8,150,6.62,7.29,3.7,51.8,67,82.5,85.5,66.7,66.1,0.083,34.1,1.5,4.1,"32,425.00",14.2,0.077,11.9,7.46,7.61,7.24,99.8,23.814,61.5,35.5,14.6,98.53
Rushmoor,E07000092,8,7.38,2.3,9.28,3.4,39.6,62.4,150,8.19,6.33,3.7,51.8,69,80.2,83.6,66.7,66.1,0.095,31.9,1.2,3.4,"35,076.00",12.7,0.204,11.9,7.62,8.07,7.48,145.5,23.201,58.6,35.1,9.8,97.89
Test Valley,E07000093,22,1.41,1.5,10.09,2.6,41.7,64.9,150,8.27,5.58,3.7,51.8,68,81.7,84.6,66.7,66.1,0.087,37.6,1.4,5.1,"33,186.00",10.9,0.073,11.9,7.11,7.11,6.87,109.5,25.394,66.9,37.3,10.8,97.92
Winchester,E07000094,15,0.69,2.3,12.77,3.4,48.7,76.5,150,6.95,6.71,3.7,51.8,70,81.9,85.7,66.7,66.1,0.151,40.5,1.5,4.9,"37,203.00",10.1,0.073,11.9,7.02,7.31,7.32,96.8,24.284,73.7,46.3,24.3,98.22
Broxbourne,E07000095,13,3.35,1.7,11.56,4,29.4,78.7,128,7.08,5.78,2.6,54.8,61,79.6,84,66.3,66.3,0.123,42.4,1.3,3.2,"34,615.00",12.7,0.123,10.4,7.62,7.86,7.53,126.8,30.803,55.3,29.7,8.9,96.67
Dacorum,E07000096,27,8.61,2.3,12.82,3.4,38.3,74.6,128,6.98,6.18,2.6,54.8,64,81.1,84,66.3,66.3,0.109,54.5,1.4,3.7,"33,924.00",10.2,0.094,10.4,7.38,7.76,7.38,120.8,22.746,64.9,35.4,17.3,97.21
Hertsmere,E07000098,4,3.31,3.1,14.88,7.1,51.1,117.6,128,7.24,6.44,2.6,54.8,66,79.5,84,66.3,66.3,0.114,44.4,1.5,5.6,"35,275.00",9.3,0.113,10.4,7.03,8.09,7.09,124.8,25.876,59,36.4,13,96.62
North Hertfordshire,E07000099,37,12.43,2.2,10.27,4.6,59.9,62.9,128,5.93,5.31,2.6,54.8,63,81.1,84.2,66.3,66.3,0.097,55.9,1.4,4,"38,477.00",10,0.092,10.4,7.44,7.83,7.36,104.2,21.441,66.7,42,14.7,98.4
Three Rivers,E07000102,145,0.91,2.1,14.25,3.4,44.9,83.6,128,5.68,4.93,2.6,54.8,70,81.2,84.3,66.3,66.3,0.096,63.1,1.6,5,"35,093.00",8,0.087,10.4,7.5,7.51,7.48,112.9,22.133,64.7,38.5,16.6,97.72
Watford,E07000103,28,1.43,2.5,12.94,5,53.4,102,128,10.16,7.68,2.6,54.8,67,79.3,82.7,66.3,66.3,0.072,50,1.2,3,"30,876.00",11.8,0.129,10.4,7.19,7.46,6.87,139.8,25.052,57.9,35.3,13.8,96.06
Ashford,E07000105,20,5.63,2.4,10.54,7.7,31.9,72.5,132,8.66,11.41,4.7,51.4,60,79.6,83.7,64.6,63.6,0.084,50.5,1.4,3.5,"29,417.00",17.2,0.114,15,7.49,7.92,7.77,124.6,28.454,60.5,30.8,9.8,97.44
Canterbury,E07000106,11,2.89,3,11.24,1.5,37.5,45.3,132,10.04,12.01,4.7,51.4,70,79.4,83.4,64.6,63.6,0.09,40.9,1.2,2.9,"30,242.00",16.4,0.114,15,7.48,7.93,7.19,144.7,23.401,65.5,35.5,12.5,97.45
Dartford,E07000107,24,4.12,2,9.66,5.1,39.9,88.6,132,9.44,11.39,4.7,51.4,65,79,82.4,64.6,63.6,0.105,24.5,1.2,4.5,"34,156.00",15.7,0.106,15,7.72,7.94,7.51,132.9,25.274,57.7,29.4,14.5,96.33
Dover,E07000108,25,5.24,3.1,9.25,5.1,34.5,50.7,132,10.39,10.86,4.7,51.4,67,79.5,82.8,64.6,63.6,0.152,47.8,1.3,3.2,"30,282.00",20.4,0.12,15,7.03,7.59,7.02,144,23.488,63.2,31.9,18.4,96.98
Gravesham,E07000109,37,7.26,2.1,10.54,5.1,31.9,70.3,132,9.44,11.39,4.7,51.4,59,79.2,83.2,64.6,63.6,0.094,43.7,1.2,3.7,"31,314.00",20.6,0.125,15,6.82,7.5,7.29,137.9,15.903,63.7,31,10.9,95.47
Maidstone,E07000110,30,4.83,1.9,10.55,7.2,43.8,84.2,132,10.33,11.95,4.7,51.4,63,80.2,83.3,64.6,63.6,0.139,49.7,1.3,3.7,"32,000.00",15.3,0.097,15,7.15,7.55,7.49,119.2,24.751,64.1,33.5,17.9,96.68
Sevenoaks,E07000111,27,5.79,2.6,11.21,4.1,46.2,73.9,132,5.42,8.44,4.7,51.4,72,82.1,84.2,64.6,63.6,0.091,36.6,1.6,5.2,"38,798.00",12.4,0.077,15,7.73,7.76,7.65,102,23.139,62.7,34.4,24,98.06
Folkestone and Hythe,E07000112,7,3.54,3.2,9.39,5.8,47.4,48.8,132,9.84,11.01,4.7,51.4,64,78.8,82.9,64.6,63.6,0.159,48.1,1.3,3.3,"31,946.00",20.5,0.139,15,7.85,7.82,7.72,156.3,23.804,59,32,11.4,96.3
Swale,E07000113,34,3.92,2.5,8.86,5.7,31.2,47.9,132,11.08,12.34,4.7,51.4,61,78.6,82.4,64.6,63.6,0.079,41.4,1.2,6.8,"31,586.00",18.8,0.136,15,7.33,7.63,7.37,148.8,24.111,58.8,31.1,14.4,95.78
Thanet,E07000114,12,3.29,3.7,10.03,7.3,35.5,54.5,132,13.53,15.6,4.7,51.4,61,77.6,82.1,64.6,63.6,0.099,35,1.3,2.7,"28,176.00",23.1,0.174,15,6.98,7.52,7.21,172.6,21.569,59.9,29.4,17.5,95.18
Tonbridge and Malling,E07000115,7,1.46,2,10.31,5.8,35.3,75.4,132,5.99,8.42,4.7,51.4,68,80.4,84.4,64.6,63.6,0.113,51.6,1.4,5.1,"36,416.00",12.5,0.087,15,7.32,7.88,7.56,109.7,23.712,65.1,37.2,21.3,98.13
Tunbridge Wells,E07000116,39,0.98,2.3,12.05,4.3,49.8,74.7,132,6.32,7.68,4.7,51.4,70,81.3,84.5,64.6,63.6,0.177,47.5,1.5,2.9,"35,735.00",11.4,0.089,15,7.53,8,7.41,110.9,20.741,70.7,42,19.7,97.6
Burnley,E07000117,48,3.66,4.6,4.04,6.1,34.2,51.8,108,15.92,17.11,3.1,50.4,52,75.7,80.3,61.4,64,0.134,33.3,1.4,4,"26,983.00",31,0.186,16.2,7.2,7.8,7.37,220.1,10.585,59,34,13.4,92.79
Chorley,E07000118,11,0.91,2.6,5.73,8,44.8,66.5,108,8.37,8.27,3.1,50.4,66,78.9,81.9,61.4,64,0.135,45.1,1.4,4.7,"33,647.00",13.2,0.116,16.2,7.9,8.22,7.96,155.7,14.278,64.7,37.1,15.2,97.15
Fylde,E07000119,16,5.54,4.2,7.21,8,39,56.2,108,5.74,7.02,3.1,50.4,67,79.9,82.9,61.4,64,0.148,44.8,1.6,5.6,"30,889.00",13,0.105,16.2,7.58,7.55,7.22,135.5,12.381,54.9,35.5,13.1,95.98
Hyndburn,E07000120,2,2.34,4,4.2,13.6,20,42,108,12.87,11.96,3.1,50.4,59,76.6,80.8,61.4,64,0.099,35.9,1.4,4.2,"26,927.00",30.8,0.184,16.2,7.3,8.06,7.19,199,7.439,57.8,35.9,8.8,93.79
Lancaster,E07000121,4,7.03,3.4,5.78,6.7,37.7,37.3,108,9.55,10.31,3.1,50.4,61,78.5,82.2,61.4,64,0.034,38.2,1.3,4.7,"31,121.00",14.9,0.142,16.2,7.74,7.86,7.23,182.4,15.182,62.2,33.4,12.9,94.14
Pendle,E07000122,6,2.16,3.7,5.66,8,21.2,59.2,108,9.54,9.08,3.1,50.4,55,78,81.5,61.4,64,0.076,32.5,1.5,3.8,"22,950.00",36.3,0.187,16.2,7.4,7.56,7.08,182.2,9.661,55.7,41.6,10.6,95.36
Preston,E07000123,48,3.01,4.3,5.65,5.7,38.6,69,108,11.21,11.31,3.1,50.4,59,76.7,80.5,61.4,64,0.111,31.9,1.3,4.5,"27,425.00",23.5,0.194,16.2,7.89,8.06,7.71,204.8,13.566,60.6,29.7,12.1,90.25
Ribble Valley,E07000124,28,3.01,2.7,7.44,8,39.5,63,108,4.58,5.03,3.1,50.4,68,81,83.8,61.4,64,0.129,34.6,1.7,12.8,"33,595.00",10.6,0.071,16.2,7.88,8.25,7.57,120.6,19.411,71.8,35.8,25.1,98.95
Rossendale,E07000125,34,1.51,3.7,5.79,8,40.3,52.2,108,9.25,9.23,3.1,50.4,60,77.9,81.2,61.4,64,0.112,34,1.5,4.5,"29,019.00",20.5,0.154,16.2,7.12,7.68,7.34,170.4,16.688,65.8,36.4,14.2,95.56
South Ribble,E07000126,9,2.92,2.6,6.4,8,35.1,58.2,108,12.4,15.16,3.1,50.4,64,79.9,83.7,61.4,64,0.144,45.5,1.4,5.5,"28,260.00",13.8,0.1,16.2,7.72,8,7.76,142.4,12.102,62.1,35.9,12.8,96.46
West Lancashire,E07000127,29,1.01,2.8,7.13,8,34.7,49.6,108,6.87,6.09,3.1,50.4,63,78.6,82.6,61.4,64,0.122,48.1,1.5,6.9,"29,454.00",15.7,0.14,16.2,7.45,7.89,7.51,149.2,19.47,59.7,35.2,17.8,92.91
Wyre,E07000128,20,0.98,1.6,5.93,8,41.8,46.2,108,7.95,7.7,3.1,50.4,63,77.8,82.3,61.4,64,0.088,44.5,1.5,5.4,"29,379.00",16.1,0.128,16.2,7.99,8,7.84,164.8,13.605,59,34.4,14.8,96.37
Blaby,E07000129,23,1.86,2.1,8.47,6.7,43,66.6,107,7.67,6.4,2.7,50.3,61,81.2,85.1,62.9,63.6,0.088,44.1,1.4,4.9,"29,137.00",11.3,0.089,10.4,7.43,7.56,7.39,101.5,13.26,58.5,30.3,15.9,98.02
Charnwood,E07000130,12,2.96,2,8.5,2.6,41.5,42.5,107,9.63,8.95,2.7,50.3,62,80.2,83.6,62.9,63.6,0.133,42.8,1.3,3.8,"29,279.00",11.6,0.102,10.4,7.58,7.92,7.42,123.3,16.539,67.8,30.9,20.2,97.21
Harborough,E07000131,24,2.64,2.7,8.89,3.2,44.4,62.7,107,6.45,6.41,2.7,50.3,64,81.2,84.4,62.9,63.6,0.094,46.9,1.5,5,"36,004.00",8.9,0.072,10.4,7.29,7.78,7.07,107.5,19.032,64.3,38,20.4,98.07
Hinckley and Bosworth,E07000132,34,3.49,2.2,7.45,3.1,31.4,46,107,8.43,8.05,2.7,50.3,60,80.4,83.6,62.9,63.6,0.097,44.8,1.4,4.6,"30,866.00",11.6,0.092,10.4,7.44,7.79,7.32,128.8,16.332,56.4,34,11.7,97.46
Melton,E07000133,29,2.96,2.4,10.91,3.8,30,47.1,107,8.79,9.32,2.7,50.3,67,80.6,84.2,62.9,63.6,0.117,43.5,1.5,4.6,"24,017.00",10.7,0.077,10.4,7.46,7.79,7.73,113.3,23.917,63.5,33.1,14.4,98.87
North West Leicestershire,E07000134,22,4.26,2.2,7.65,3.3,48.2,85.6,107,8.86,8.12,2.7,50.3,62,79.7,83.5,62.9,63.6,0.114,42.5,1.4,8.6,"31,381.00",12.2,0.097,10.4,7.54,7.76,7.67,136,16.267,59,35.1,10.9,96.89
Oadby and Wigston,E07000135,16,1.43,2.5,9.3,3.8,41.8,62,107,8.72,6.32,2.7,50.3,58,79.5,84.6,62.9,63.6,0.07,44.7,1.4,2.9,"26,346.00",13.1,0.107,10.4,7.43,7.74,7.35,129.1,16.681,54.3,34.1,9.8,96.81
Boston,E07000136,49,0.89,2.3,7.44,11.6,26.3,46.4,107,9.03,8.46,2.7,50.3,57,77.4,82.4,62.9,63.6,0.127,34.8,1.3,3.7,"24,655.00",17,0.15,10.4,7.43,7.74,7.35,168.2,20.896,48.6,26.7,9.7,94.01
East Lindsey,E07000137,18,5.6,3.5,7.5,8.8,24.4,39,106,10.24,8.41,3.2,50.5,55,78.2,81.6,62.5,60.7,0.134,39.7,1.5,5.3,"25,737.00",18.8,0.152,16.9,7.53,8.03,7.69,167.7,24.4,54.6,31.9,10.7,96.28
Lincoln,E07000138,76,12.57,3,6.63,8,35.2,38.9,106,14.78,15.69,3.2,50.5,48,76.1,80.9,62.5,60.7,0.14,34.5,1.2,2.9,"25,632.00",19.2,0.178,16.9,7.71,8.02,7.48,199.5,22.459,68.4,31.1,10.2,94
North Kesteven,E07000139,17,11.84,2.5,7.35,3.5,42.3,43,106,3.82,4.55,3.2,50.5,65,80.2,83.2,62.5,60.7,0.118,43.1,1.4,5.9,"31,291.00",11.5,0.099,16.9,7.58,7.9,7.57,122.2,19.975,58.1,31.4,10.6,98.38
South Holland,E07000140,14,6.86,2.7,7.06,8,18,48.1,106,7.09,6.29,3.2,50.5,53,80,83.4,62.5,60.7,0.104,27.3,1.4,5.4,"30,880.00",15.9,0.112,16.9,7.88,8.28,7.46,136.6,23.983,48.1,27.9,15.1,96.9
South Kesteven,E07000141,13,7.74,2.7,8.45,8,41.4,50,106,6.03,6.49,3.2,50.5,60,80.6,84.2,62.5,60.7,0.112,40.4,1.4,5.1,"28,411.00",12.3,0.094,16.9,7.51,7.57,7.74,114.6,22.907,54.7,34,14.7,98.64
West Lindsey,E07000142,6,2.51,3.2,6.6,8,33.6,43.2,106,6.48,8.6,3.2,50.5,56,79.5,83.4,62.5,60.7,0.104,42,1.5,5.2,"31,829.00",15,0.106,16.9,7.32,7.92,7.35,123.2,23.524,60.2,32.3,7.9,98.01
Breckland,E07000143,11,5.59,2.5,9.27,2.4,28.2,37.7,119,8.22,6.63,3.9,49.6,52,79.8,84,62.9,63.9,0.12,38.6,1.4,5,"26,960.00",16.1,0.109,15.6,7.79,7.94,7.73,123.1,25.799,57.9,29,20,97.58
Broadland,E07000144,35,3.39,1.7,9.05,4.3,34.2,43.5,119,5.37,5,3.9,49.6,63,81.4,85,62.9,63.9,0.099,49,1.5,4.8,"30,400.00",11.6,0.083,15.6,7.67,7.86,7.37,91.8,21.599,62.9,35.9,14.9,98.83
Great Yarmouth,E07000145,17,9.9,3.2,7.35,3.9,24.1,41.1,119,14.78,13.16,3.9,49.6,55,78.3,82.8,62.9,63.9,0.081,29.2,1.3,3.2,"27,900.00",19.6,0.17,15.6,7.2,7.55,7.4,174.5,20.752,51.6,28.5,9.2,96.02
King's Lynn and West Norfolk,E07000146,17,6.04,3.2,9.07,3.9,30,39.3,119,8.42,7.06,3.9,49.6,54,79.3,82.7,62.9,63.9,0.119,38,1.5,11.1,"28,115.00",17.1,0.124,15.6,7.69,8.06,7.64,151.2,25.552,50.2,29.3,15.1,97.46
North Norfolk,E07000147,33,4.58,2.8,10.54,3.9,32.7,32.5,119,6.38,6.2,3.9,49.6,60,80.6,84.8,62.9,63.9,0.105,40.7,1.6,5,"28,019.00",17.1,0.106,15.6,7.74,7.83,7.62,112.9,31.664,67.2,39.4,12.2,98.1
Norwich,E07000148,13,6.15,2.9,7.36,4.2,40.2,61.6,119,15.58,13.03,3.9,49.6,52,78,82.8,62.9,63.9,0.141,38.3,1.2,2.9,"29,482.00",21.9,0.202,15.6,7.19,7.59,7.08,195.1,14.13,68.7,38.5,12.8,93.96
South Norfolk,E07000149,16,3.49,1.9,8.81,4.6,36.6,47.4,119,5.34,5.6,3.9,49.6,62,81.7,84.8,62.9,63.9,0.091,41.8,1.4,5.1,"32,028.00",10.8,0.09,15.6,7.37,7.77,7.26,96.9,25.116,57.3,36.9,17.7,98.22
Craven,E07000163,2,1.02,2.6,8.85,4,55.6,44.4,157,8.32,6.62,9.8,52.5,61,80.8,85,67.3,66.4,0.052,39.9,1.8,5.3,"26,891.00",13.6,0.081,12,7.06,8,7.34,110,18.679,70.1,38.7,17.8,97.38
Hambleton,E07000164,29,1.79,3.3,9.49,4.8,40.7,44,157,8.32,6.62,9.8,52.5,62,81.3,84.8,67.3,66.4,0.109,49.9,1.8,6.9,"28,409.00",11.8,0.077,12,7.52,7.48,7.64,102.2,24.217,63.9,37.3,18.5,97.67
Harrogate,E07000165,36,2.73,3.1,9.61,1.7,50.1,59.4,157,8.32,6.62,9.8,52.5,64,80.9,85.1,67.3,66.4,0.111,42.6,1.7,5.5,"32,778.00",9.3,0.077,12,7.34,7.99,7.6,117.8,21.472,70.8,35.6,19.1,97.63
Richmondshire,E07000166,7,1.05,3.1,9.42,4,44.7,37.8,157,8.32,6.62,9.8,52.5,57,81.3,83.3,67.3,66.4,0.167,39.1,1.6,5.8,"26,798.00",12.2,0.077,12,7.36,7.49,7.26,115.3,27.967,69.3,35.6,23.2,98.49
Ryedale,E07000167,62,2.24,3.5,9.51,4,32.1,45.8,157,8.32,6.62,9.8,52.5,61,81,85.6,67.3,66.4,0.108,48.3,1.8,5.5,"26,069.00",15.8,0.092,12,7.66,7.75,7.72,117.2,26.968,59,35.6,14.6,97.94
Scarborough,E07000168,33,8.08,3.2,6.42,5.6,35.6,39.4,157,8.32,6.62,9.8,52.5,50,77.9,82.7,67.3,66.4,0.129,37.5,1.7,4.1,"28,434.00",22.3,0.144,12,7.27,7.68,7.15,178.9,19.536,64.2,35.6,13.6,96.91
Selby,E07000169,20,2.21,2.5,6.74,4,44.4,52.8,157,8.32,6.62,9.8,52.5,56,80.2,83.9,67.3,66.4,0.076,44.7,1.5,8.2,"33,062.00",14,0.092,12,7.39,7.62,7.12,116.4,19.017,57.5,35.6,14,97.91
Ashfield,E07000170,23,5.38,2.2,6.14,6,29.7,38.4,125,9.08,10.36,3.1,51.1,57,78.2,81.5,62.4,60,0.101,36.4,1.3,3.9,"27,366.00",17.4,0.144,14.4,7.57,7.58,7.36,164.4,16.32,60.9,35.8,11.4,96.62
Bassetlaw,E07000171,8,1.89,3.2,6.77,6,31.3,45.3,125,10.79,11.35,3.1,51.1,58,78.9,82,62.4,60,0.076,23.6,1.4,5.9,"29,932.00",16.4,0.118,14.4,7.28,7.67,7.29,157,20.126,55.4,33.3,22,95.84
Broxtowe,E07000172,16,1.65,2.7,6.62,6,36.9,39.9,125,7.74,8.58,3.1,51.1,65,80.1,82.6,62.4,60,0.113,37.5,1.4,5,"32,458.00",12.9,0.109,14.4,7.31,7.82,7.3,127.3,10.671,65.5,43.4,13.5,96.97
Gedling,E07000173,8,1.03,2.6,7.08,6.8,34.5,42.7,125,7.74,8.58,3.1,51.1,65,80.1,83.1,62.4,60,0.118,32.4,1.5,3.3,"30,372.00",13.1,0.105,14.4,7.13,7.78,6.51,119.8,14.746,62.8,39.3,11.3,97.97
Mansfield,E07000174,13,3.24,3.2,5.9,4.9,16.7,49.1,125,11.1,13.11,3.1,51.1,56,78,81.5,62.4,60,0.101,30.9,1.4,3.2,"27,099.00",16.5,0.147,14.4,7.41,7.89,7.7,190.4,17.628,53.4,31,8.7,96.35
Newark and Sherwood,E07000175,26,2.71,2.8,7.26,6.3,32.3,48,125,7.88,8.94,3.1,51.1,59,79.8,82.7,62.4,60,0.106,32.3,1.5,5.9,"30,437.00",14.5,0.101,14.4,7.53,7.55,7.33,132.8,20.677,65,37,13.8,97.36
Rushcliffe,E07000176,16,2.48,2.3,8.95,6,50.2,59,125,7.74,8.58,3.1,51.1,75,81.8,84.9,62.4,60,0.107,48.3,1.5,5.2,"34,425.00",7.2,0.076,14.4,7.36,7.77,7.17,98.9,15.198,67.3,45.3,19.1,99.05
Cherwell,E07000177,12,1.03,2.3,9.63,2.2,49.4,64.8,133,8,6.72,2.3,51,62,81.2,83.9,68,69.4,0.119,55.6,1.4,6.4,"34,278.00",13.1,0.088,10.5,7.45,7.67,7.41,117.4,24.32,62.3,37.5,15.3,98.07
Oxford,E07000178,22,3.7,2,12.32,6.4,66.1,47.4,133,10.12,7.71,2.3,51,54,80.1,84.5,68,69.4,0.112,52.1,1.1,3.6,"34,896.00",14.3,0.127,10.5,7.53,8.09,7.2,135.3,23.557,73.1,39.8,11.5,97.77
South Oxfordshire,E07000179,27,0.84,1.9,11.84,3.8,50.2,62,133,4.8,4.83,2.3,51,65,82.2,85.5,68,69.4,0.104,63.6,1.6,4.4,"36,732.00",8.9,0.066,10.5,7.58,7.76,7.52,92,21.535,69,41,15.7,97.51
Vale of White Horse,E07000180,42,12.55,1.8,10.43,3.8,52.9,59.3,133,4.94,5.66,2.3,51,62,82.3,85.3,68,69.4,0.065,62.6,1.4,4.8,"35,375.00",9.2,0.065,10.5,7.54,7.69,7.3,95.2,21.93,66.6,41.7,15.1,97.33
West Oxfordshire,E07000181,38,1.5,3.1,11.24,2.9,59.4,54.8,133,4.87,4.77,2.3,51,63,81.5,85.2,68,69.4,0.116,57,1.6,4.1,"32,028.00",10,0.071,10.5,7.27,7.54,7.23,99.6,22.444,68.6,40.9,21.7,95.65
Mendip,E07000187,14,3.25,2.5,10.46,3.7,45.3,51.4,74,7.26,7.95,4,49.4,59,80.8,84.3,64.2,65.7,0.095,48.7,1.3,5.2,"28,527.00",13.4,0.101,14.8,7.57,7.92,7.42,111.5,23.161,66.2,35.6,21.5,96.31
Sedgemoor,E07000188,32,10.54,3.3,8.66,4.3,32.5,50.3,74,7.26,7.95,4,49.4,56,79.7,83.7,64.2,65.7,0.13,48.7,1.3,6.1,"28,048.00",14.8,0.111,14.8,7.65,7.89,7.38,130,20.938,57,35.6,13.8,96.77
South Somerset,E07000189,17,8.67,2.8,8.62,2.3,38.9,37.7,74,7.26,7.95,4,49.4,62,80.5,84.9,64.2,65.7,0.124,48.7,1.3,4.3,"30,108.00",13.5,0.096,14.8,7.52,8.01,7.64,114.3,24.18,61.9,35.6,12.2,95.38
Cannock Chase,E07000192,22,0.21,2.3,6.4,11.4,33.4,42,91,6.4,5.36,2.1,49.3,59,78.4,82.6,63.1,60.7,0.138,42.7,1.3,3.2,"29,308.00",21.7,0.153,12.6,7.11,7.07,6.66,154,15.309,60,29.7,7.8,96.2
East Staffordshire,E07000193,17,7.24,2.8,7.44,4.5,33.6,54.5,91,6.68,5.13,2.1,49.3,62,78.2,82.5,63.1,60.7,0.149,44.1,1.4,4.8,"28,232.00",22.3,0.112,12.6,7.09,7.62,6.75,156.7,18.783,55,30.9,18.8,96.97
